http://arxiv.org/abs/1709.09302v3,"We consider a market in which capacity-constrained generators compete in
scalar-parameterized supply functions to serve an inelastic demand spread
throughout a transmission constrained power network. The market clears
according to a locational marginal pricing mechanism, in which the independent
system operator (ISO) determines the generators' production quantities to
minimize the revealed cost of meeting demand, while ensuring that network
transmission and generator capacity constraints are met. Under the stylizing
assumption that both the ISO and generators choose their strategies
simultaneously, we establish the existence of Nash equilibria for the
underlying market, and derive an upper bound on the allocative efficiency loss
at Nash equilibrium relative to the socially optimal level. We also
characterize an upper bound on the markup of locational marginal prices at Nash
equilibrium above their perfectly competitive levels. Of particular relevance
to ex ante market power monitoring, these bounds reveal the role of certain
market structures---specifically, the \emph{market share} and \emph{residual
supply index} of a producer---in predicting the degree to which that producer
is able to exercise market power to influence the market outcome to its
advantage. Finally, restricting our attention to the simpler setting of a
two-node power network, we provide a characterization of market structures
under which a Braess-like paradox occurs due to the exercise of market
power---that is to say, we provide a necessary and sufficient condition on
market structure under which the strengthening of the network's transmission
line capacity results in the (counterintuitive) increase in the total cost of
generation at Nash equilibrium.",market monitoring
http://arxiv.org/abs/cs/0306024v1,"The DESY Computer Center is the home of O(1000) computers supplying a wide
range of different services Monitoring such a large installation is a
challenge. After a long time running a SNMP based commercial Network Management
System, the evaluation of a new System was started. There are a lot of
different commercial and freeware products on the market, but none of them
fully satisfied all our requirements. After re-valuating our original
requirements we selected NAGIOS as our monitoring and alarming tool. After a
successful test we are in production since autumn 2002 and are extending the
service to fully support a distributed monitoring and alarming.",market monitoring
http://arxiv.org/abs/1607.03583v1,"This paper analyzes repeated multimarket contact with observation errors
where two players operate in multiple markets simultaneously. Multimarket
contact has received much attention in economics, management, and so on.
Despite vast empirical studies that examine whether multimarket contact fosters
cooperation or collusion, little is theoretically known as to how players
behave in an equilibrium when each player receives a noisy and different
observation or signal indicating other firms' actions (private monitoring). To
the best of our knowledge, we are the first to construct a strategy designed
for multiple markets whose per-market equilibrium payoffs exceed one for a
single market, in our setting. We first construct an entirely novel strategy
whose behavior is specified by a non-linear function of the signal
configurations. We then show that the per-market equilibrium payoff improves
when the number of markets is sufficiently large.",market monitoring
http://arxiv.org/abs/1809.01640v1,"The paper presents web based information system for heat supply monitoring.
The proposed model and information system for gathering data from heating
station heat-flow meters and regulators is software realized. The novel system
with proved functionality can be commercialized at the cost of minimal
investments, finding wildly use on Bulgarian market as cheap and quality
alternative of the western systems.",market monitoring
http://arxiv.org/abs/1602.07063v2,"This article investigates graph analysis for intelligent marketing in smart
cities, where metatrails are crowdsourced by mobile sensing for marketing
strategies. Unlike most works that focused on client sides, this study is
intended for market planning, from the perspective of enterprises. Several
novel crowdsourced features based on metatrails, including hotspot networks,
crowd transitions, affinity subnetworks, and sequential visiting patterns, are
discussed in the article. These smart footprints can reflect crowd preferences
and the topology of a site of interest. Marketers can utilize such information
for commercial resource planning and deployment. Simulations were conducted to
demonstrate the performance. At the end, this study also discusses different
scenarios for practical geo-conquesting applications.",market monitoring
http://arxiv.org/abs/1608.04143v2,"We investigate the problem of market mechanism design for wind energy. We
consider a dynamic two-step model with one strategic seller with wind
generation and one buyer, who trade energy through a mechanism determined by a
designer. The seller has private information about his technology and wind
condition, which he learns dynamically over time. We consider (static) forward
and real-time mechanisms that take place at time T=1 and T=2, respectively. We
also propose a dynamic mechanism that provides a coupling between the outcomes
of the forward and real-time markets. We show that the dynamic mechanism
outperforms the forward and real-time mechanisms for a general objective of the
designer. Therefore, we demonstrate the advantage of adopting dynamic market
mechanisms over static market mechanisms for wind energy. The dynamic mechanism
reveals information about wind generation in advance, and also provides
flexibility for incorporation of new information arriving over time. We discuss
how our results generalize to environments with many strategic sellers. We also
study two variants of the dynamic mechanism that guarantee no penalty risk for
the seller, and/or monitor the wind condition. We illustrate our results with a
numerical example.",market monitoring
http://arxiv.org/abs/cs/0405028v1,"In a universe with a single currency, there would be no foreign exchange
market, no foreign exchange rates, and no foreign exchange. Over the past
twenty-five years, the way the market has performed those tasks has changed
enormously. The need for intelligent monitoring systems has become a necessity
to keep track of the complex forex market. The vast currency market is a
foreign concept to the average individual. However, once it is broken down into
simple terms, the average individual can begin to understand the foreign
exchange market and use it as a financial instrument for future investing. In
this paper, we attempt to compare the performance of hybrid soft computing and
hard computing techniques to predict the average monthly forex rates one month
ahead. The soft computing models considered are a neural network trained by the
scaled conjugate gradient algorithm and a neuro-fuzzy model implementing a
Takagi-Sugeno fuzzy inference system. We also considered Multivariate Adaptive
Regression Splines (MARS), Classification and Regression Trees (CART) and a
hybrid CART-MARS technique. We considered the exchange rates of Australian
dollar with respect to US dollar, Singapore dollar, New Zealand dollar,
Japanese yen and United Kingdom pounds. The models were trained using 70% of
the data and remaining was used for testing and validation purposes. It is
observed that the proposed hybrid models could predict the forex rates more
accurately than all the techniques when applied individually. Empirical results
also reveal that the hybrid hard computing approach also improved some of our
previous work using a neuro-fuzzy approach.",market monitoring
http://arxiv.org/abs/cs/0109111v2,"We propose a quality of service (QoS) monitoring program for broadband access
to measure the impact of proprietary network spaces. Our paper surveys other
QoS policy initiatives, including those in the airline, and wireless and
wireline telephone industries, to situate broadband in the context of other
markets undergoing regulatory devolution. We illustrate how network
architecture can create impediments to open communications, and how QoS
monitoring can detect such effects. We present data from a field test of
QoS-monitoring software now in development. We suggest QoS metrics to gauge
whether information ""walled gardens"" represent a real threat for dividing the
Internet into proprietary spaces.
  To demonstrate our proposal, we are placing our software on the computers of
a sample of broadband subscribers. The software periodically conducts a battery
of tests that assess the quality of connections from the subscriber's computer
to various content sites. Any systematic differences in connection quality
between affiliated and non-affiliated content sites would warrant research into
the behavioral implications of those differences.
  QoS monitoring is timely because the potential for the Internet to break into
a loose network of proprietary content domains appears stronger than ever.
Recent court rulings and policy statements suggest a growing trend towards
relaxed scrutiny of mergers and the easing or elimination of content ownership
rules. This policy environment could lead to a market with a small number of
large, vertically integrated network operators, each pushing its proprietary
content on subscribers.",market monitoring
http://arxiv.org/abs/1806.05914v1,"Cloud services are becoming increasingly popular: 60\% of information
technology spending in 2016 was Cloud-based, and the size of the public Cloud
service market will reach \$236B by 2020. To ensure reliable operation of the
Cloud services, one must monitor their health.
  While a number of research challenges in the area of Cloud monitoring have
been solved, problems are remaining. This prompted us to highlight three areas,
which cause problems to practitioners and require further research. These three
areas are as follows: A) defining health states of Cloud systems, B) creating
unified monitoring environments, and C) establishing high availability
strategies.
  In this paper we provide details of these areas and suggest a number of
potential solutions to the challenges. We also show that Cloud monitoring
presents exciting opportunities for novel research and practice.",market monitoring
http://arxiv.org/abs/1201.2207v1,"We consider the problem of information fusion from multiple sensors of
different types with the objective of improving the confidence of inference
tasks, such as object classification, performed from the data collected by the
sensors. We propose a novel technique based on distributed belief aggregation
using a multi-agent prediction market to solve this information fusion problem.
To monitor the improvement in the confidence of the object classification as
well as to dis-incentivize agents from misreporting information, we have
introduced a market maker that rewards the agents instantaneously as well as at
the end of the inference task, based on the quality of the submitted reports.
We have implemented the market maker's reward calculation in the form of a
scoring rule and have shown analytically that it incentivizes truthful
revelation or accurate reporting by each agent. We have experimentally verified
our technique for multi-sensor information fusion for an automated landmine
detection scenario. Our experimental results show that, for identical data
distributions and settings, using our information aggregation technique
increases the accuracy of object classification favorably as compared to two
other commonly used techniques for information fusion for landmine detection.",market monitoring
