https://journals.sagepub.com/doi/abs/10.1177/0022427810365903,"… Routine Online Activity and Internet Fraud Targeting: Extending the Generality of Routine Activity
Theory. Travis C. Pratt, Kristy Holtfreter, and Michael D. Reisig … Explore More. Routine Online
Activity and Internet Fraud Targeting: Extending the Generality of Routine Activity Theory … 
",online shopping fraud
https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1745-6606.2001.tb00101.x,"… To test the hypotheses regarding consumer concerns about online shopping, it was necessary
first to classify the responses … unsolicited contacts from the online retailer (eg, junk e-mail), and
undisclosed tracking of shop- ping behavior … The third category, Online Retailer Fraud … 
",online shopping fraud
https://www.emeraldinsight.com/doi/abs/10.1108/JFC-03-2013-0014,"… of online frauds continue to increase (Internet Crime Complaint Center, 2006). In general
population studies of consumer fraud targeting and victimization, applications of RAT have
concentrated on identifying activities that represent unguarded exposure. Online shopping has … 
",online shopping fraud
https://academic.oup.com/esr/article-abstract/29/2/168/471182,"… Although online product sale leads to easier and cheaper access to consumer goods
(eg Brown and Goolsbee, 2002), there is also a 'dark side' to online shopping because
of the potential for fraud victimization. Several sources … 
",online shopping fraud
https://patents.google.com/patent/US20050076230A1/en,"… The system 100 can, therefore, reduce fraud and improve accuracy of fraud screening for
transactions in the online shopping website 115. [0015]. The server 125 includes a processor
130 for executing various applications or programs in the server 125 … 
",online shopping fraud
http://www.ccs.asia.edu.tw/ezfiles/2/1002/img/519/0403-32.pdf,"… shopping involves a number of concerns of consumers, including trade fraud, product quality …
structure model of the dimensions of consumer's perceived risk in online shopping by conducting …
the dimensions how Chinese consumers perceive the risks when they shop in Internet … 
",online shopping fraud
https://dl.acm.org/citation.cfm?id=2017185,"… An online shop, eshop, e-store, Internet shop, webshop, webstore, online store, or virtual store
evokes the physical analogy of buying products or services at a bricks-and-mortar retailer or
shopping centre. The process is called business-to-consumer (B2C) online shopping … 
",online shopping fraud
https://patents.google.com/patent/US6847953B2/en,"… a consumer is trying to use the pirated payment card number to order or shop online … It, from objects
and advantages (1), provides a way to effectively combat consumer fraud, due to … 7), this online
transaction process can relief consumers' fear of shopping online simply because … 
",online shopping fraud
https://ieeexplore.ieee.org/abstract/document/6804449/,"… authentication image algorithm is proposed in [15] to protect against e-banking fraud … SUBMISSION
OF PERSONAL AND DEBIT OR CREDIT CARD DETAILS IN SHOP'S SECURE SERVER …
CONCLUSIONS In this paper, a payment system for online shopping is proposed by … 
",online shopping fraud
https://ieeexplore.ieee.org/abstract/document/5762457/,"… Globalization And Increased Use Of The Internet For Online Shopping Has Resulted In A
Considerable Proliferation Of Credit Card … counter the credit card fraud effectively, it is necessary
to understand the technologies involved in detecting credit card frauds and to … 
",online shopping fraud
https://patents.google.com/patent/US8719396B2/en,"… G06Q30/00—Commerce, eg shopping or e-commerce; G06Q30/02—Marketing, eg market
research and analysis, surveying, promotions, advertising, buyer profiling … A system and a method
are disclosed for detecting and preventing fraud in online advertising environments … 
",online shopping fraud
https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1107&context=jitta,"… first Internet tip offered by the IFW is to “know who you're dealing with” (Internet Fraud Watch 2004) …
Consumers might be more willing to shop for look-and- feel products at stores that display
reliability- assurance seals … Seal Familiarity and Previous Online Shopping Experience … 
",online shopping fraud
https://patents.google.com/patent/US20060059110A1/en,"… a computer, browser and the Internet, millions of world wide consumers can go shopping at any …
The Internet is radically changing the way buyers' shop for goods and services … The information
entered online, go to the central server maintained by the Bank/validation authority … 
",online shopping fraud
https://www.sciencedirect.com/science/article/pii/S0378720604000515,"… The aim of the authors of this paper was to identify areas that would aid in developing a better
understanding of the dynamics of a customer's decision to shop online. To accomplish this, a
review of the empirical studies on the antecedents of online shopping was performed … 
",online shopping fraud
https://www.igi-global.com/article/identity-theft-fraud-critical-crm/2079,"… If someone's using your data online and your cards are still in your wallet, it's hard to know
you've been robbed” (Ray, 2003, p. 2). Essentially, 84% of people reporting ID fraud have
no idea how the perpetrator got a hold of their in- formation … 
",online shopping fraud
https://patents.google.com/patent/US7539644B2/en,"… Authorisation, eg identification of payer or payee, verification of customer or shop credentials;
Review … frauds on the merchant at the check-out page, a Fraud Analysis and Management System
(FAMS) 300 is placed between the merchant's Online Shopping Cart System … 
",online shopping fraud
https://ieeexplore.ieee.org/abstract/document/4358713/,"… paper, we model the sequence of operations in credit card transaction processing using a Hidden
Markov Model (HMM) and show how it can be used for the detection of frauds … Index
Terms—Internet, online shopping, credit card, e-commerce security, fraud detection, Hidden … 
",online shopping fraud
https://patents.google.com/patent/US8032449B2/en,"… Authorisation, eg identification of payer or payee, verification of customer or shop credentials;
Review … frauds on the merchant at the check-out page, a Fraud Analysis and Management System
(FAMS) 300 is placed between the merchant's Online Shopping Cart System … 
",online shopping fraud
https://www.sciencedirect.com/science/article/pii/S1567422313000045,"Although pricing fraud is an important issue for improving service quality of online shopping malls, research on automatic fraud detection has been limited. In this paper, we propose an unsupervised learning method based on a finite mixture model to identify pricing frauds. We …",online shopping fraud
https://www.sciencedirect.com/science/article/pii/S1567422312001202,"… Some particiants may stop shopping online and will not come back again … there are enough active
members on this platform, it is hard for Taobao to detect such trust fraud activities, since … If member
u himself owns an online shop, then he may do the same thing as seller s i does … 
",online shopping fraud
